clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
train_dia349_utt10,meld_real,0,meld_Chandler,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia349_utt10.mp4,data\preprocessed\features\z_at\train_dia349_utt10.pt,data\preprocessed\features\z_v\train_dia349_utt10.pt
test_dia278_utt14,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia278_utt14.mp4,data\preprocessed\features\z_at\test_dia278_utt14.pt,data\preprocessed\features\z_v\test_dia278_utt14.pt
RTzDzj4NxIM_001,mosei_real,0,mosei_RTzDzj4NxIM_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\RTzDzj4NxIM_001.mp4,data\preprocessed\features\z_at\RTzDzj4NxIM_001.pt,data\preprocessed\features\z_v\RTzDzj4NxIM_001.pt
test_dia200_utt2,meld_real,0,meld_Joey,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia200_utt2.mp4,data\preprocessed\features\z_at\test_dia200_utt2.pt,data\preprocessed\features\z_v\test_dia200_utt2.pt
FAKE_T3_1042_IOM_NEU_XX__AUDIO_1042_IOM_SAD_XX_sadtalker,track3,1,crema_1042,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1042_IOM_NEU_XX__AUDIO_1042_IOM_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1042_IOM_NEU_XX__AUDIO_1042_IOM_SAD_XX_sadtalker.pt
FAKE_T3_1003_IWL_SAD_XX__AUDIO_1003_IWL_ANG_XX_sadtalker,track3,1,crema_1003,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1003_IWL_SAD_XX__AUDIO_1003_IWL_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1003_IWL_SAD_XX__AUDIO_1003_IWL_ANG_XX_sadtalker.pt
P3QEOJWxXI8_002,mosei_real,0,mosei_P3QEOJWxXI8_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\P3QEOJWxXI8_002.mp4,data\preprocessed\features\z_at\P3QEOJWxXI8_002.pt,data\preprocessed\features\z_v\P3QEOJWxXI8_002.pt
train_dia783_utt3,meld_real,0,meld_Phoebe,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia783_utt3.mp4,data\preprocessed\features\z_at\train_dia783_utt3.pt,data\preprocessed\features\z_v\train_dia783_utt3.pt
6E-yr6nPxGA_000,mosei_real,0,mosei_6E-yr6nPxGA_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6E-yr6nPxGA_000.mp4,data\preprocessed\features\z_at\6E-yr6nPxGA_000.pt,data\preprocessed\features\z_v\6E-yr6nPxGA_000.pt
FAKE_T2_1001_TSI_NEU_XX__AUDIO_1001_TSI_SAD_XX_wav2lip,track2,1,crema_1001,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1001_TSI_NEU_XX__AUDIO_1001_TSI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1001_TSI_NEU_XX__AUDIO_1001_TSI_SAD_XX_wav2lip.pt
bUFAN2TgPaU_008,mosei_real,0,mosei_bUFAN2TgPaU_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\bUFAN2TgPaU_008.mp4,data\preprocessed\features\z_at\bUFAN2TgPaU_008.pt,data\preprocessed\features\z_v\bUFAN2TgPaU_008.pt
FAKE_T3_1032_IWL_ANG_XX__AUDIO_1032_IWL_DIS_XX_sadtalker,track3,1,crema_1032,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1032_IWL_ANG_XX__AUDIO_1032_IWL_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1032_IWL_ANG_XX__AUDIO_1032_IWL_DIS_XX_sadtalker.pt
TdCfpMRiA1c_005,mosei_real,0,mosei_TdCfpMRiA1c_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\TdCfpMRiA1c_005.mp4,data\preprocessed\features\z_at\TdCfpMRiA1c_005.pt,data\preprocessed\features\z_v\TdCfpMRiA1c_005.pt
FAKE_T3_1084_TAI_FEA_XX__AUDIO_1084_TAI_HAP_XX_sadtalker,track3,1,crema_1084,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1084_TAI_FEA_XX__AUDIO_1084_TAI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1084_TAI_FEA_XX__AUDIO_1084_TAI_HAP_XX_sadtalker.pt
4hEWns7JBg0_021,mosei_real,0,mosei_4hEWns7JBg0_021,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4hEWns7JBg0_021.mp4,data\preprocessed\features\z_at\4hEWns7JBg0_021.pt,data\preprocessed\features\z_v\4hEWns7JBg0_021.pt
train_dia319_utt1,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia319_utt1.mp4,data\preprocessed\features\z_at\train_dia319_utt1.pt,data\preprocessed\features\z_v\train_dia319_utt1.pt
FAKE_T2_1053_ITH_NEU_XX__AUDIO_1053_ITH_SAD_XX_wav2lip,track2,1,crema_1053,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1053_ITH_NEU_XX__AUDIO_1053_ITH_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1053_ITH_NEU_XX__AUDIO_1053_ITH_SAD_XX_wav2lip.pt
FAKE_T3_1087_IWW_ANG_XX__AUDIO_1087_IWW_DIS_XX_sadtalker,track3,1,crema_1087,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1087_IWW_ANG_XX__AUDIO_1087_IWW_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1087_IWW_ANG_XX__AUDIO_1087_IWW_DIS_XX_sadtalker.pt
FAKE_T3_1083_MTI_FEA_XX__AUDIO_1083_MTI_HAP_XX_sadtalker,track3,1,crema_1083,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1083_MTI_FEA_XX__AUDIO_1083_MTI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1083_MTI_FEA_XX__AUDIO_1083_MTI_HAP_XX_sadtalker.pt
DbAppk7xT0Y_001,mosei_real,0,mosei_DbAppk7xT0Y_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\DbAppk7xT0Y_001.mp4,data\preprocessed\features\z_at\DbAppk7xT0Y_001.pt,data\preprocessed\features\z_v\DbAppk7xT0Y_001.pt
FAKE_T2_1064_DFA_SAD_XX__AUDIO_1064_DFA_ANG_XX_wav2lip,track2,1,crema_1064,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1064_DFA_SAD_XX__AUDIO_1064_DFA_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1064_DFA_SAD_XX__AUDIO_1064_DFA_ANG_XX_wav2lip.pt
FAKE_T3_1072_ITS_SAD_XX__AUDIO_1072_ITS_ANG_XX_sadtalker,track3,1,crema_1072,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1072_ITS_SAD_XX__AUDIO_1072_ITS_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1072_ITS_SAD_XX__AUDIO_1072_ITS_ANG_XX_sadtalker.pt
train_dia932_utt7,meld_real,0,meld_Monica,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia932_utt7.mp4,data\preprocessed\features\z_at\train_dia932_utt7.pt,data\preprocessed\features\z_v\train_dia932_utt7.pt
FAKE_T2_1069_ITS_NEU_XX__AUDIO_1069_ITS_SAD_XX_wav2lip,track2,1,crema_1069,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1069_ITS_NEU_XX__AUDIO_1069_ITS_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1069_ITS_NEU_XX__AUDIO_1069_ITS_SAD_XX_wav2lip.pt
aKPfbyW-Qxw_008,mosei_real,0,mosei_aKPfbyW-Qxw_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\aKPfbyW-Qxw_008.mp4,data\preprocessed\features\z_at\aKPfbyW-Qxw_008.pt,data\preprocessed\features\z_v\aKPfbyW-Qxw_008.pt
FAKE_T3_1087_DFA_FEA_XX__AUDIO_1087_DFA_HAP_XX_sadtalker,track3,1,crema_1087,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1087_DFA_FEA_XX__AUDIO_1087_DFA_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1087_DFA_FEA_XX__AUDIO_1087_DFA_HAP_XX_sadtalker.pt
EULEL3QhKD0_002,mosei_real,0,mosei_EULEL3QhKD0_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\EULEL3QhKD0_002.mp4,data\preprocessed\features\z_at\EULEL3QhKD0_002.pt,data\preprocessed\features\z_v\EULEL3QhKD0_002.pt
fdc7iyzKvFQ_002,mosei_real,0,mosei_fdc7iyzKvFQ_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fdc7iyzKvFQ_002.mp4,data\preprocessed\features\z_at\fdc7iyzKvFQ_002.pt,data\preprocessed\features\z_v\fdc7iyzKvFQ_002.pt
6ng8CZ0ULK4_006,mosei_real,0,mosei_6ng8CZ0ULK4_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6ng8CZ0ULK4_006.mp4,data\preprocessed\features\z_at\6ng8CZ0ULK4_006.pt,data\preprocessed\features\z_v\6ng8CZ0ULK4_006.pt
XbkYA-iXUwA_001,mosei_real,0,mosei_XbkYA-iXUwA_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\XbkYA-iXUwA_001.mp4,data\preprocessed\features\z_at\XbkYA-iXUwA_001.pt,data\preprocessed\features\z_v\XbkYA-iXUwA_001.pt
train_dia901_utt6,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia901_utt6.mp4,data\preprocessed\features\z_at\train_dia901_utt6.pt,data\preprocessed\features\z_v\train_dia901_utt6.pt
xu53lk4dhSc_007,mosei_real,0,mosei_xu53lk4dhSc_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\xu53lk4dhSc_007.mp4,data\preprocessed\features\z_at\xu53lk4dhSc_007.pt,data\preprocessed\features\z_v\xu53lk4dhSc_007.pt
train_dia730_utt3,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia730_utt3.mp4,data\preprocessed\features\z_at\train_dia730_utt3.pt,data\preprocessed\features\z_v\train_dia730_utt3.pt
FAKE_T1_1035_IWL_HAP_XX__AUDIO_1035_IWL_NEU_XX_styletts,track1,1,crema_1035,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1035_IWL_HAP_XX__AUDIO_1035_IWL_NEU_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1035_IWL_HAP_XX__AUDIO_1035_IWL_NEU_XX_styletts.pt
gjGL6YY6oMs_005,mosei_real,0,mosei_gjGL6YY6oMs_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\gjGL6YY6oMs_005.mp4,data\preprocessed\features\z_at\gjGL6YY6oMs_005.pt,data\preprocessed\features\z_v\gjGL6YY6oMs_005.pt
train_dia61_utt4,meld_real,0,meld_Doug,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia61_utt4.mp4,data\preprocessed\features\z_at\train_dia61_utt4.pt,data\preprocessed\features\z_v\train_dia61_utt4.pt
FAKE_T1_1023_IEO_DIS_MD__AUDIO_1023_IEO_FEA_MD_styletts,track1,1,crema_1023,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1023_IEO_DIS_MD__AUDIO_1023_IEO_FEA_MD_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1023_IEO_DIS_MD__AUDIO_1023_IEO_FEA_MD_styletts.pt
FAKE_T2_1079_TAI_DIS_XX__AUDIO_1079_TAI_FEA_XX_wav2lip,track2,1,crema_1079,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1079_TAI_DIS_XX__AUDIO_1079_TAI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1079_TAI_DIS_XX__AUDIO_1079_TAI_FEA_XX_wav2lip.pt
FAKE_T1_1018_TAI_NEU_XX__AUDIO_1018_TAI_SAD_XX_styletts,track1,1,crema_1018,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1018_TAI_NEU_XX__AUDIO_1018_TAI_SAD_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1018_TAI_NEU_XX__AUDIO_1018_TAI_SAD_XX_styletts.pt
I3SPlbTGuNc_012,mosei_real,0,mosei_I3SPlbTGuNc_012,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\I3SPlbTGuNc_012.mp4,data\preprocessed\features\z_at\I3SPlbTGuNc_012.pt,data\preprocessed\features\z_v\I3SPlbTGuNc_012.pt
train_dia835_utt6,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia835_utt6.mp4,data\preprocessed\features\z_at\train_dia835_utt6.pt,data\preprocessed\features\z_v\train_dia835_utt6.pt
FAKE_T2_1039_TSI_DIS_XX__AUDIO_1039_TSI_FEA_XX_wav2lip,track2,1,crema_1039,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1039_TSI_DIS_XX__AUDIO_1039_TSI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1039_TSI_DIS_XX__AUDIO_1039_TSI_FEA_XX_wav2lip.pt
jcQi90n008o_003,mosei_real,0,mosei_jcQi90n008o_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\jcQi90n008o_003.mp4,data\preprocessed\features\z_at\jcQi90n008o_003.pt,data\preprocessed\features\z_v\jcQi90n008o_003.pt
FAKE_T2_1075_IEO_SAD_MD__AUDIO_1075_IEO_ANG_MD_wav2lip,track2,1,crema_1075,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1075_IEO_SAD_MD__AUDIO_1075_IEO_ANG_MD_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1075_IEO_SAD_MD__AUDIO_1075_IEO_ANG_MD_wav2lip.pt
train_dia512_utt8,meld_real,0,meld_Rachel,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia512_utt8.mp4,data\preprocessed\features\z_at\train_dia512_utt8.pt,data\preprocessed\features\z_v\train_dia512_utt8.pt
2LpVvLemgvw_009,mosei_real,0,mosei_2LpVvLemgvw_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2LpVvLemgvw_009.mp4,data\preprocessed\features\z_at\2LpVvLemgvw_009.pt,data\preprocessed\features\z_v\2LpVvLemgvw_009.pt
FAKE_T3_1053_IWW_DIS_XX__AUDIO_1053_IWW_FEA_XX_sadtalker,track3,1,crema_1053,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1053_IWW_DIS_XX__AUDIO_1053_IWW_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1053_IWW_DIS_XX__AUDIO_1053_IWW_FEA_XX_sadtalker.pt
AB1PbMaW03s_010,mosei_real,0,mosei_AB1PbMaW03s_010,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\AB1PbMaW03s_010.mp4,data\preprocessed\features\z_at\AB1PbMaW03s_010.pt,data\preprocessed\features\z_v\AB1PbMaW03s_010.pt
FAKE_T2_1089_WSI_DIS_XX__AUDIO_1089_WSI_FEA_XX_wav2lip,track2,1,crema_1089,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1089_WSI_DIS_XX__AUDIO_1089_WSI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1089_WSI_DIS_XX__AUDIO_1089_WSI_FEA_XX_wav2lip.pt
test_dia145_utt9,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia145_utt9.mp4,data\preprocessed\features\z_at\test_dia145_utt9.pt,data\preprocessed\features\z_v\test_dia145_utt9.pt
FAKE_T2_1065_IWW_HAP_XX__AUDIO_1065_IWW_NEU_XX_wav2lip,track2,1,crema_1065,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1065_IWW_HAP_XX__AUDIO_1065_IWW_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1065_IWW_HAP_XX__AUDIO_1065_IWW_NEU_XX_wav2lip.pt
4EEru3cZwXo_001,mosei_real,0,mosei_4EEru3cZwXo_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4EEru3cZwXo_001.mp4,data\preprocessed\features\z_at\4EEru3cZwXo_001.pt,data\preprocessed\features\z_v\4EEru3cZwXo_001.pt
FAKE_T3_1072_WSI_HAP_XX__AUDIO_1072_WSI_NEU_XX_sadtalker,track3,1,crema_1072,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1072_WSI_HAP_XX__AUDIO_1072_WSI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1072_WSI_HAP_XX__AUDIO_1072_WSI_NEU_XX_sadtalker.pt
train_dia823_utt8,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia823_utt8.mp4,data\preprocessed\features\z_at\train_dia823_utt8.pt,data\preprocessed\features\z_v\train_dia823_utt8.pt
FAKE_T1_1015_TIE_DIS_XX__AUDIO_1015_TIE_FEA_XX_styletts,track1,1,crema_1015,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1015_TIE_DIS_XX__AUDIO_1015_TIE_FEA_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1015_TIE_DIS_XX__AUDIO_1015_TIE_FEA_XX_styletts.pt
FAKE_T1_1001_IWL_ANG_XX__AUDIO_1001_IWL_DIS_XX_styletts,track1,1,crema_1001,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1001_IWL_ANG_XX__AUDIO_1001_IWL_DIS_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1001_IWL_ANG_XX__AUDIO_1001_IWL_DIS_XX_styletts.pt
FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker,track3,1,crema_1040,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker.pt
ChhZna-aBK4_004,mosei_real,0,mosei_ChhZna-aBK4_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\ChhZna-aBK4_004.mp4,data\preprocessed\features\z_at\ChhZna-aBK4_004.pt,data\preprocessed\features\z_v\ChhZna-aBK4_004.pt
FAKE_T1_1077_WSI_ANG_XX__AUDIO_1077_WSI_DIS_XX_styletts,track1,1,crema_1077,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1077_WSI_ANG_XX__AUDIO_1077_WSI_DIS_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1077_WSI_ANG_XX__AUDIO_1077_WSI_DIS_XX_styletts.pt
88S1BjwMfdw_000,mosei_real,0,mosei_88S1BjwMfdw_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\88S1BjwMfdw_000.mp4,data\preprocessed\features\z_at\88S1BjwMfdw_000.pt,data\preprocessed\features\z_v\88S1BjwMfdw_000.pt
HObh42PhOfw_003,mosei_real,0,mosei_HObh42PhOfw_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\HObh42PhOfw_003.mp4,data\preprocessed\features\z_at\HObh42PhOfw_003.pt,data\preprocessed\features\z_v\HObh42PhOfw_003.pt
FAKE_T2_1001_IWL_FEA_XX__AUDIO_1001_IWL_HAP_XX_wav2lip,track2,1,crema_1001,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1001_IWL_FEA_XX__AUDIO_1001_IWL_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1001_IWL_FEA_XX__AUDIO_1001_IWL_HAP_XX_wav2lip.pt
FAKE_T2_1010_IWW_NEU_XX__AUDIO_1010_IWW_SAD_XX_wav2lip,track2,1,crema_1010,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1010_IWW_NEU_XX__AUDIO_1010_IWW_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1010_IWW_NEU_XX__AUDIO_1010_IWW_SAD_XX_wav2lip.pt
train_dia642_utt0,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia642_utt0.mp4,data\preprocessed\features\z_at\train_dia642_utt0.pt,data\preprocessed\features\z_v\train_dia642_utt0.pt
train_dia828_utt15,meld_real,0,meld_Ross,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia828_utt15.mp4,data\preprocessed\features\z_at\train_dia828_utt15.pt,data\preprocessed\features\z_v\train_dia828_utt15.pt
train_dia190_utt2,meld_real,0,meld_Joey,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia190_utt2.mp4,data\preprocessed\features\z_at\train_dia190_utt2.pt,data\preprocessed\features\z_v\train_dia190_utt2.pt
test_dia154_utt15,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia154_utt15.mp4,data\preprocessed\features\z_at\test_dia154_utt15.pt,data\preprocessed\features\z_v\test_dia154_utt15.pt
FAKE_T2_1064_IWL_HAP_XX__AUDIO_1064_IWL_NEU_XX_wav2lip,track2,1,crema_1064,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1064_IWL_HAP_XX__AUDIO_1064_IWL_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1064_IWL_HAP_XX__AUDIO_1064_IWL_NEU_XX_wav2lip.pt
F59hwsm4Ld0_001,mosei_real,0,mosei_F59hwsm4Ld0_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\F59hwsm4Ld0_001.mp4,data\preprocessed\features\z_at\F59hwsm4Ld0_001.pt,data\preprocessed\features\z_v\F59hwsm4Ld0_001.pt
train_dia76_utt6,meld_real,0,meld_Ross,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia76_utt6.mp4,data\preprocessed\features\z_at\train_dia76_utt6.pt,data\preprocessed\features\z_v\train_dia76_utt6.pt
dev_dia51_utt1,meld_real,0,meld_Chandler,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia51_utt1.mp4,data\preprocessed\features\z_at\dev_dia51_utt1.pt,data\preprocessed\features\z_v\dev_dia51_utt1.pt
PUIsiLk8etk_004,mosei_real,0,mosei_PUIsiLk8etk_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\PUIsiLk8etk_004.mp4,data\preprocessed\features\z_at\PUIsiLk8etk_004.pt,data\preprocessed\features\z_v\PUIsiLk8etk_004.pt
FAKE_T3_1051_TIE_HAP_XX__AUDIO_1051_TIE_NEU_XX_sadtalker,track3,1,crema_1051,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1051_TIE_HAP_XX__AUDIO_1051_TIE_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1051_TIE_HAP_XX__AUDIO_1051_TIE_NEU_XX_sadtalker.pt
train_dia696_utt6,meld_real,0,meld_Rachel,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia696_utt6.mp4,data\preprocessed\features\z_at\train_dia696_utt6.pt,data\preprocessed\features\z_v\train_dia696_utt6.pt
Arh2TKRi_mg_006,mosei_real,0,mosei_Arh2TKRi_mg_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Arh2TKRi_mg_006.mp4,data\preprocessed\features\z_at\Arh2TKRi_mg_006.pt,data\preprocessed\features\z_v\Arh2TKRi_mg_006.pt
FAKE_T3_1021_WSI_HAP_XX__AUDIO_1021_WSI_NEU_XX_sadtalker,track3,1,crema_1021,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1021_WSI_HAP_XX__AUDIO_1021_WSI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1021_WSI_HAP_XX__AUDIO_1021_WSI_NEU_XX_sadtalker.pt
ShgrdU9WAJE_001,mosei_real,0,mosei_ShgrdU9WAJE_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\ShgrdU9WAJE_001.mp4,data\preprocessed\features\z_at\ShgrdU9WAJE_001.pt,data\preprocessed\features\z_v\ShgrdU9WAJE_001.pt
test_dia183_utt1,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia183_utt1.mp4,data\preprocessed\features\z_at\test_dia183_utt1.pt,data\preprocessed\features\z_v\test_dia183_utt1.pt
03X1FwF6udc_001,mosei_real,0,mosei_03X1FwF6udc_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\03X1FwF6udc_001.mp4,data\preprocessed\features\z_at\03X1FwF6udc_001.pt,data\preprocessed\features\z_v\03X1FwF6udc_001.pt
